rank_among_eligible,design_index,design_id,style,sigma_km,fully_grid_usable,validation_mmd_risk,bootstrap_risk_se,minimum_log10_intrinsic_ess,median_log10_intrinsic_ess,worst_covariance_condition_regularized,mean_projection_kl,maximum_projection_kl,maximum_moment_residual,maximum_native_iterations,projection_failure_count,s1_x_km,s1_y_km,s2_x_km,s2_y_km,s3_x_km,s3_y_km,s4_x_km,s4_y_km
467,363,design_000363,lateral_discriminating,200.0,True,0.04726676771812248,0.026562364434335604,-12.934762232166557,-0.02214610889411917,83.65634200662856,1.0043985224704712,14.55860844832869,6.526190655269818e-10,12,0,100.65062229039002,-598.1041451590611,397.03680192935053,-155.96967822648713,339.84822554168136,209.22445897865,239.91974925205727,601.1318755281658
468,156,design_000156,support_random,200.0,True,0.04750273516149751,0.02688049446498516,-1495.5602677616284,-0.06122668860623064,42039455617057.76,0.9103780982814288,12.34003976962151,5.796612392922876e-09,43,0,1928.2681548694914,103.91842453426139,278.69356127968894,266.77859957521724,-386.18931488601055,-777.6588858154696,491.50727079578826,-311.13606781426677
469,410,design_000410,lateral_discriminating,200.0,True,0.04969578895118983,0.021546185619951006,-3148.7219536545103,-0.18700590730457248,10046742.324888634,0.30083547940563,1.7689902998912486,7.825916273488749e-09,237,0,1293.6075194071163,-498.17949223058656,1394.1085858567706,-133.54877651532522,1393.3966337364195,185.40062507129107,1468.4669525296497,550.5738707382341
470,389,design_000389,lateral_discriminating,200.0,True,0.05042849014592118,0.021695933753186958,-117.24603314760172,-0.11403828319773368,27412611216.44757,0.30308209675811953,2.000865287933572,9.72086894770341e-09,300,0,1755.1088527526213,-544.857456121364,1451.5621121961747,-204.116802704098,1489.625841938069,224.17934922706272,1607.2346224034095,546.3126982711082
471,1,design_000001,manual,200.0,True,0.0504512566825992,0.026300476708411482,-7.571604554013202,-0.03146363895975413,200.3653021130749,0.6670056821439322,8.691181520654961,8.54213830321443e-09,10,0,250.0,-500.0,250.0,-150.0,250.0,200.0,250.0,550.0
472,492,design_000492,downstream_focused,200.0,True,0.05045425126782159,0.022074133302410193,-1103.7249373548727,-0.16654888522646977,2040441508.1934297,0.30957157237894783,1.5092474606540267,9.338777269238009e-09,337,0,1389.5556877385086,264.2194985394033,1667.6575082853913,149.76083461460553,1077.6472483256528,-477.88633651160114,1457.6422859151676,-445.9121847337601
473,109,design_000109,support_random,200.0,True,0.05072431709964936,0.023071100055789318,-2837.2101723761557,-0.1830535132052606,67200913169630.75,0.24448171413304404,1.301241614413997,6.589762005155418e-09,135,0,156.3690722859853,285.57568774472,1621.2002791415887,-19.29087601261038,192.13517140723582,-511.15173756061336,1491.9688448818986,245.24764418634183
474,434,design_000434,upstream_focused,200.0,True,0.051021664551812326,0.02472066123709075,-532.2568938883479,-0.05380735792137037,2965972481.6457605,0.6209381507699394,7.3897441342587005,9.042878883159545e-09,32,0,367.20520738556274,-149.7180451660829,-235.65170480851287,164.02501695390674,700.8347176508896,-460.8108530853258,420.1479633236298,-432.3328300900907
475,124,design_000124,support_random,200.0,True,0.05208757461786994,0.019817886555702095,-1794.369297376164,-0.12111192470386074,22472188748971.23,0.49673635299741425,2.1923080832459454,9.381157275624028e-09,324,0,128.93052317939882,17.602896985282317,1309.7281557086321,265.9350843123107,1451.8413897183013,565.0451284482424,285.9353124264399,-547.6527976086257
476,486,design_000486,downstream_focused,200.0,True,0.05214653470617257,0.022768262261444377,-124.87958531282557,-0.1409903227344454,1583898517.750825,0.28093486082518754,2.016050983996673,9.909117218232767e-09,449,0,1487.9587574317393,100.99101805816622,1889.3565845223482,-109.10188511879443,1827.8167180141963,260.1045458037977,1348.0647862456576,-579.9655076652493
477,414,design_000414,lateral_discriminating,200.0,True,0.054614006463368,0.0285859265992817,-16.110774211949064,-0.028311928553211733,1875.8861289808735,0.852059323085956,12.581776633699178,9.808506612588521e-09,21,0,372.09597681766553,-520.1602923671637,468.54038879153364,-190.7319165872074,204.43955738495427,214.77021155414988,304.3481140606741,620.0981600054442
478,382,design_000382,lateral_discriminating,200.0,True,0.05568881539050291,0.02350218205538363,-239.0076182585343,-0.12266572879163938,5702620375.28085,0.19194687587238052,1.6163223066903696,9.700152205524994e-09,218,0,1570.218602624019,-587.5950861529217,1534.6680850815706,-185.65360515315703,1664.9534711110275,195.5905261507315,1506.215846171339,484.26976097877053
479,401,design_000401,lateral_discriminating,200.0,True,0.05575147954630718,0.02331367234321119,-170.60152285570783,-0.137862739683852,59199050.349219844,0.22192620224540877,1.6486553307559297,9.340670846175498e-09,291,0,1556.8643538300496,-450.4315460187795,1520.282452257716,-198.85400602215898,1620.9762394440568,268.2164296954399,1526.756003348777,625.755295206312
480,419,design_000419,lateral_discriminating,200.0,True,0.055802214852850356,0.0231926662894163,-3617.7654262698993,-0.1325141601383355,48574011813.93007,0.22338788269805857,1.4884018150306795,9.111011590665742e-09,299,0,1690.8654567440144,-598.9269655007447,1578.7366529415747,-244.09976380998395,1545.0955057436631,177.02770401174035,1594.2726608031833,522.815585124312
481,451,design_000451,upstream_focused,200.0,True,0.05610871406613485,0.028256158911719773,-217.7823526712426,-0.04873031597530607,33654894.16503925,0.79901796099095,12.516122844676296,6.330104434658768e-09,34,0,-272.2245458955353,-523.3282726128197,203.27542182191655,-455.0713183781944,467.98807979636706,-292.73165338097033,659.1539481448751,-474.4896491583816
482,437,design_000437,upstream_focused,200.0,True,0.05701038779765743,0.027879262171909454,-277.1393562133118,-0.04060695783777948,11325895.133658176,0.4335507887736206,4.797144050730079,5.6980103282481955e-09,24,0,364.69331698695953,507.5275336762945,614.6361513159142,-526.370947376097,-137.70450671568307,452.4337036943298,316.01190234164324,-446.5543310056366
483,220,design_000220,support_random,200.0,True,0.06109238695863986,0.026293707656910362,-407.0244336064972,-0.05533493996536007,62876236933533.09,0.228718522206606,2.459340562952977,8.961676589715861e-09,45,0,178.72034865676255,-8.862193717952577,2097.750903481203,405.86122190197096,83.15653821321995,241.53144093380186,-362.23112735496215,-773.0669858508861
484,504,design_000504,uniform_control,200.0,True,0.062030671695866346,0.026027684955491556,-3309.5238206848558,-0.129567646071546,19960567070.697506,0.13476427594902143,0.5990176667941545,4.464805804406618e-09,52,0,1365.7203410538812,-144.59099611855606,554.0926093127127,769.9106371114171,-138.7269135788202,-781.0364449885908,1200.0457438874057,-776.82623355649
485,509,design_000509,uniform_control,200.0,True,0.07069894442117305,0.030513216316854413,-14661.47026757745,-0.02075353257284465,31121275738.387897,0.026947111795559264,0.22949595417409513,9.673250648956367e-09,283,0,1964.1827331735617,-682.520724688564,839.7303248355086,-683.1211609149102,1326.4605643797588,-630.3894223802936,1991.7211079985577,381.97084581971376
,29,design_000029,support_random,200.0,False,nan,nan,-447.5614513901868,-0.13715031068775035,17523288939616.504,1.5028877332684154,11.171343794267537,3.924272854191019e-06,2000,1,-271.43976560769784,-314.9224767627308,445.63308558856477,-156.37717180046417,873.6106456078071,225.61979197185298,1729.000395405884,244.17073795568396
,31,design_000031,support_random,200.0,False,nan,nan,-215.13149614215163,-0.21363476638668413,41018392479361.71,2.245260176145129,21.099275114077837,0.00024208960381553505,2000,1,-51.15697421243926,-80.44634461891664,518.6581710568158,212.62531157262885,1236.089798472578,150.25788853187854,1541.3084138133058,144.90602767131116
,50,design_000050,support_random,200.0,False,nan,nan,-228.0322263495461,-0.18003545859632392,16103682769924.344,1.2886961139334552,13.367984442845568,0.0013797760583254895,2000,1,319.5287228930851,-178.02210334627006,1422.4628492358759,183.46649601643614,1179.2099571583055,72.90705464964074,-272.8796673636563,-567.9927451419169
,96,design_000096,support_random,200.0,False,nan,nan,-1149.4477967344721,-0.12147868345100124,30888847233286.285,1.0420179380971177,6.291902213752644,2.25266981805254e-05,2000,1,1109.9972118381052,139.70581183067378,436.9314651702779,-198.31188780145368,1810.0586275580981,458.09820493908086,545.1738747822027,-522.3641434088969
,120,design_000120,support_random,200.0,False,nan,nan,-172.2896956666466,-0.18240991291182754,23977819559609.914,1.8071212604009763,15.56212762783216,0.0002943900429816814,2000,1,-205.18997138591806,220.40420994664345,830.1091435684438,169.19662392773887,1522.9222084285254,281.5274289611808,284.08225638175486,-430.3125373912203
,131,design_000131,support_random,200.0,False,nan,nan,-456.22938379670614,-0.08381123814757917,11673791070595.146,2.402625980501226,28.269731937352855,2.572985365390892e-05,2000,1,522.5283510412131,-61.3518784192599,741.2657502586578,215.90181731524402,43.96504277309568,-443.20723934073277,1458.3446463043854,456.4722320351394
,149,design_000149,support_random,200.0,False,nan,nan,-12863.062823117958,-0.21564112799705676,16596160444780.244,2.1666574944577874,21.85678786828948,2.957551154994069e-05,2000,1,816.2667687196587,127.49634035652873,974.0969146633412,609.3553885084386,1467.2894627555418,388.32275721086523,209.87652949191704,-53.07740823320674
,153,design_000153,support_random,200.0,False,nan,nan,-778.7290140304553,-0.17011560373799697,117044946358337.48,1.7942023826621274,14.444831384118583,2.3043028476689546e-05,2000,1,370.709474465653,-438.02592028350136,1572.4459822068209,-13.006207269909652,-24.992458073134607,-219.09588721733954,757.419135161867,239.19708311051252
,165,design_000165,support_random,200.0,False,nan,nan,-316.8028983000606,-0.19747439356005506,76994822148161.47,1.0815183112207238,6.769913607490335,3.9991789839384994e-05,2000,1,1626.3440655011618,267.2767961483214,980.8666581207777,338.6516167707198,-92.01990446665906,-143.01157918370436,160.97228898268676,317.3708782515695
,174,design_000174,support_random,200.0,False,nan,nan,-424.17326849352827,-0.1346378752834233,6013228170751.64,1.4137628846196295,8.885615821427777,4.557431832211465e-05,2000,1,1087.714415571335,85.8904234045156,-332.02286217306585,60.70163108152458,1477.502186806075,360.67253126867894,817.7707787323976,475.55398565822253
,188,design_000188,support_random,200.0,False,nan,nan,-655.1711562157626,-0.16965537342159312,32116462860570.46,1.3239262003932588,9.660611042219458,3.441306643197893e-05,2000,1,1391.6297810165393,-398.9577353838275,164.6536975572751,240.48936951838726,1592.0146590372701,296.7380587938328,909.608935635277,160.91466400353215
,195,design_000195,support_random,200.0,False,nan,nan,-363.40786525987636,-0.06811740588303407,22605597719881.97,1.5473962306975135,11.675353177380018,0.00034826921543597023,2000,1,969.3001718479645,32.04989401694726,987.6703183314006,419.8667897225082,1301.9116635196751,654.3020017009212,76.15733082303102,8.896836130187285
,196,design_000196,support_random,200.0,False,nan,nan,-805.9598684535083,-0.05905279269077383,46338640326545.47,1.9359552866668428,17.937473765238757,7.512743881022236e-06,2000,1,1533.5263751856262,-216.6676773831087,-90.23317202818993,163.84209494090354,831.7128467475833,186.9293903446848,432.99570190956194,318.6936373940111
,210,design_000210,support_random,200.0,False,nan,nan,-587.067154871774,-0.12957276117056632,22775687144418.67,1.5103420085661448,12.041711236622039,0.0002598593274620998,2000,1,885.3962269475765,-40.007758978273245,1498.7135695508166,558.4086958725247,-222.31699617819189,-229.82583550290244,338.8230185947582,-110.53465747198851
,346,design_000346,longitudinal_stratified,200.0,False,nan,nan,-583.430795271756,-0.13735108999330253,51543697739602.35,2.0767472232468767,21.93473057823991,0.00014367145057261825,2000,1,20.60999343755219,-476.5807979385107,92.16092981599101,87.40549578812391,722.036720854012,136.17762684238113,1556.1056399308243,415.96331775778634
,373,design_000373,lateral_discriminating,200.0,False,nan,nan,-624.6816377390264,-0.034120428811589824,72852754946.41646,1.0557425433125902,8.62869093647388,3.1675998341134416e-05,2000,1,1391.2586445200923,-481.2959542941069,1112.3648840254564,-187.76895949913134,1043.055954229615,153.37346870654395,862.8755425522584,638.7726013060818
,380,design_000380,lateral_discriminating,200.0,False,nan,nan,-2307.220754488052,-0.13517989791052257,87566598735.16176,0.49503062927156,3.5093137505436856,1.680237363283352e-05,2000,1,1645.8844847907276,-480.35493645270856,1290.9796122528844,-246.3151671638785,1291.238317835735,203.2932822914862,1294.665182230304,585.5962061267459
,468,design_000468,downstream_focused,200.0,False,nan,nan,-1781.9543788542003,-0.11716052289842459,229030772100.97424,1.3833252966887606,9.707284145351746,2.5294085884315524e-05,2000,1,1391.1166381106636,-286.848191024955,1629.438196005819,-176.91978958386687,1587.4608138002,477.9684789905257,897.4734807773842,135.1390942874035
,472,design_000472,downstream_focused,200.0,False,nan,nan,-2961.8543995279897,-0.09317897686008074,25039711459047.16,1.6790034162484087,11.655702133698025,0.00016412813315151413,2000,1,849.8197513002503,-111.38923531897245,869.2917501151649,343.1651882270786,1602.0624304332846,-170.08762374800676,1794.8172183277181,-488.8195826243302
,473,design_000473,downstream_focused,200.0,False,nan,nan,-1178.4494205333544,-0.12111297844790811,239087254.17405015,1.6333400649841274,15.78897127701683,1.3917262188067705e-05,2000,1,1049.8380181974126,176.19046244606557,1094.4713243094575,-247.94847072728527,1663.592512099091,483.26789256873576,1404.581543518812,359.06841787508995
,475,design_000475,downstream_focused,200.0,False,nan,nan,-1799.9327343552825,-0.2059283611453718,12178771752771.72,1.8196085224542589,16.195241997761517,1.19522981176849e-05,2000,1,1714.1047254609243,536.8077713951529,892.2956555784151,193.24463183508897,1819.5007058539022,-65.83146743001271,1464.1019136447271,136.93835745057902
,477,design_000477,downstream_focused,200.0,False,nan,nan,-912.3674549730777,-0.06107582850882382,5568008918415.002,1.132255139511362,10.343608378251572,1.3888359431194074e-05,2000,1,916.4423186964335,-54.72547316707255,1811.4463604026882,538.7345260954846,973.8211068526363,323.8653584441672,1599.4577109394888,-558.5609905781232
,488,design_000488,downstream_focused,200.0,False,nan,nan,-1048.5460307858182,-0.14062967110265975,295169241875.5362,0.7084065668542676,5.938512742182741,5.9426981407982947e-05,2000,1,946.4878198196584,-353.7398058937583,1205.1026805306003,153.4693509888382,1723.0229859293408,-450.52651409878814,1777.9097850870062,452.3922414135966
,494,design_000494,downstream_focused,200.0,False,nan,nan,-1604.4907405972767,-0.06134058261039056,2525505187022.587,1.7273000279494846,15.430742503570848,3.086902233211439e-05,2000,1,766.6816070915862,203.3023343894149,1611.449896979958,-197.38554927821468,752.8644307770626,453.05548550564254,1984.0819635075597,64.35008489590552
,495,design_000495,downstream_focused,200.0,False,nan,nan,-6361.784588438108,-0.2058024779552161,34641449710415.297,1.1209081107376782,8.071802618351796,3.773750815508918e-05,2000,1,1723.4023635091935,-291.11768948496047,1858.746368535549,-64.99350654805653,1606.8452899902031,178.07571061202884,704.2993995000127,347.32802124810667
