design_index,design_id,day,source_time_index,fully_grid_usable,validation_mmd2
446,design_000446,37.5,150,True,0.008250491376702418
446,design_000446,40.0,160,True,0.0069909026277867915
446,design_000446,42.5,170,True,0.007355011571549163
446,design_000446,45.0,180,True,0.00876407851144791
447,design_000447,0.0,0,True,0.0020000201692282078
447,design_000447,2.5,10,True,0.004126026084022122
447,design_000447,5.0,20,True,0.001973220949968749
447,design_000447,7.5,30,True,0.010908401905140582
447,design_000447,10.0,40,True,0.022178112757035698
447,design_000447,12.5,50,True,0.030274475691907915
447,design_000447,15.0,60,True,0.041987762842598836
447,design_000447,17.5,70,True,0.050062118375099024
447,design_000447,20.0,80,True,0.048445821285454
447,design_000447,22.5,90,True,0.049638944018056505
447,design_000447,25.0,100,True,0.04010962076372397
447,design_000447,27.5,110,True,0.029948370233591082
447,design_000447,30.0,120,True,0.017967097169899984
447,design_000447,32.5,130,True,0.016468934239290633
447,design_000447,35.0,140,True,0.018569367894370407
447,design_000447,37.5,150,True,0.01651120567479802
447,design_000447,40.0,160,True,0.013695867136962765
447,design_000447,42.5,170,True,0.013634392222900377
447,design_000447,45.0,180,True,0.015149159419973657
448,design_000448,0.0,0,True,0.0023249292582230687
448,design_000448,2.5,10,True,0.0032054958594213852
448,design_000448,5.0,20,True,0.005251823562154772
448,design_000448,7.5,30,True,0.021605979626733773
448,design_000448,10.0,40,True,0.03931799960827455
448,design_000448,12.5,50,True,0.0563504208326043
448,design_000448,15.0,60,True,0.06920588285507685
448,design_000448,17.5,70,True,0.06379002469832745
448,design_000448,20.0,80,True,0.051088079652638764
448,design_000448,22.5,90,True,0.043186879922478896
448,design_000448,25.0,100,True,0.031726612600583584
448,design_000448,27.5,110,True,0.020738484902377625
448,design_000448,30.0,120,True,0.01011467280905616
448,design_000448,32.5,130,True,0.00848187774817424
448,design_000448,35.0,140,True,0.009566345574436513
448,design_000448,37.5,150,True,0.007551297623532367
448,design_000448,40.0,160,True,0.009534453781101238
448,design_000448,42.5,170,True,0.008737835093558927
448,design_000448,45.0,180,True,0.010445168264817001
449,design_000449,0.0,0,True,0.0022280050666373024
449,design_000449,2.5,10,True,0.00364837224044539
449,design_000449,5.0,20,True,0.010060684619942214
449,design_000449,7.5,30,True,0.021212078021250982
449,design_000449,10.0,40,True,0.025466539436488814
449,design_000449,12.5,50,True,0.02943932892499969
449,design_000449,15.0,60,True,0.02767992549304249
449,design_000449,17.5,70,True,0.02034299717302966
449,design_000449,20.0,80,True,0.011540508890147887
449,design_000449,22.5,90,True,0.011555255098985565
449,design_000449,25.0,100,True,0.009650737566132956
449,design_000449,27.5,110,True,0.005851846722798355
449,design_000449,30.0,120,True,0.003923859471853464
449,design_000449,32.5,130,True,0.002226996736134388
449,design_000449,35.0,140,True,0.0023022279336923526
449,design_000449,37.5,150,True,0.003012129647215145
449,design_000449,40.0,160,True,0.006360731754559737
449,design_000449,42.5,170,True,0.007261252373516028
449,design_000449,45.0,180,True,0.009331770349694495
450,design_000450,0.0,0,True,0.002105500137328982
450,design_000450,2.5,10,True,0.001419594984353849
450,design_000450,5.0,20,True,0.012951375532353239
450,design_000450,7.5,30,True,0.03967538424768485
450,design_000450,10.0,40,True,0.07070252149886998
450,design_000450,12.5,50,True,0.08376653260953626
450,design_000450,15.0,60,True,0.07570583969716385
450,design_000450,17.5,70,True,0.04674020442596271
450,design_000450,20.0,80,True,0.025454693036221547
450,design_000450,22.5,90,True,0.020341612900008264
450,design_000450,25.0,100,True,0.01451163632812361
450,design_000450,27.5,110,True,0.006441619572850963
450,design_000450,30.0,120,True,0.0030093020666631977
450,design_000450,32.5,130,True,0.0009840317283864608
450,design_000450,35.0,140,True,0.001683671210420723
450,design_000450,37.5,150,True,0.002589431612298826
450,design_000450,40.0,160,True,0.005632522593001654
450,design_000450,42.5,170,True,0.006625394723208011
450,design_000450,45.0,180,True,0.008901814143557923
451,design_000451,0.0,0,True,0.0021820779514761103
451,design_000451,2.5,10,True,0.009880884544383402
451,design_000451,5.0,20,True,0.06895745281093743
451,design_000451,7.5,30,True,0.11775797532938775
451,design_000451,10.0,40,True,0.14980571254467398
451,design_000451,12.5,50,True,0.14283054567632272
451,design_000451,15.0,60,True,0.13138657045488772
451,design_000451,17.5,70,True,0.10960392780956307
451,design_000451,20.0,80,True,0.08255293582138284
451,design_000451,22.5,90,True,0.06543237556546164
451,design_000451,25.0,100,True,0.04808895416148418
451,design_000451,27.5,110,True,0.03461604851259973
451,design_000451,30.0,120,True,0.01980986931777748
451,design_000451,32.5,130,True,0.01749809108210234
451,design_000451,35.0,140,True,0.016953923948965416
451,design_000451,37.5,150,True,0.012665352609366614
451,design_000451,40.0,160,True,0.012364007226306525
451,design_000451,42.5,170,True,0.010875532301165941
451,design_000451,45.0,180,True,0.01280332958831722
452,design_000452,0.0,0,True,0.0020452874041411856
452,design_000452,2.5,10,True,0.013901932591802155
452,design_000452,5.0,20,True,0.0024495873600006175
452,design_000452,7.5,30,True,0.007861510838463268
452,design_000452,10.0,40,True,0.01945647594701686
452,design_000452,12.5,50,True,0.032938436118265184
452,design_000452,15.0,60,True,0.04733374642652128
452,design_000452,17.5,70,True,0.04771981741559441
452,design_000452,20.0,80,True,0.037751328967268266
452,design_000452,22.5,90,True,0.03083939197771899
452,design_000452,25.0,100,True,0.01950617639310837
452,design_000452,27.5,110,True,0.010170383826824475
452,design_000452,30.0,120,True,0.0048453391103039254
452,design_000452,32.5,130,True,0.003039350055620773
452,design_000452,35.0,140,True,0.002792083115660238
452,design_000452,37.5,150,True,0.0025054096445827935
452,design_000452,40.0,160,True,0.004533590777352097
452,design_000452,42.5,170,True,0.00585595909823299
452,design_000452,45.0,180,True,0.008140246680549527
453,design_000453,0.0,0,True,0.0020527593280446604
453,design_000453,2.5,10,True,0.010012944463938338
453,design_000453,5.0,20,True,0.04136005113495092
453,design_000453,7.5,30,True,0.06551319713809903
453,design_000453,10.0,40,True,0.08029268446607277
453,design_000453,12.5,50,True,0.07879341731154008
453,design_000453,15.0,60,True,0.07572383625211289
453,design_000453,17.5,70,True,0.05959380069185362
453,design_000453,20.0,80,True,0.04020239652819697
453,design_000453,22.5,90,True,0.03305789062792742
453,design_000453,25.0,100,True,0.020657458754692985
453,design_000453,27.5,110,True,0.011286482689310007
453,design_000453,30.0,120,True,0.0035033769690949223
453,design_000453,32.5,130,True,0.0012160866609276578
453,design_000453,35.0,140,True,0.0021052740806330674
453,design_000453,37.5,150,True,0.0023666925449930465
453,design_000453,40.0,160,True,0.004785416491298343
453,design_000453,42.5,170,True,0.005431515390099959
453,design_000453,45.0,180,True,0.00807660433773223
454,design_000454,0.0,0,True,0.002350933558836459
454,design_000454,2.5,10,True,0.004062122970062381
454,design_000454,5.0,20,True,0.01408513138887702
454,design_000454,7.5,30,True,0.022291324383700933
454,design_000454,10.0,40,True,0.04350906167824864
454,design_000454,12.5,50,True,0.05767600469850892
454,design_000454,15.0,60,True,0.06841570931114568
454,design_000454,17.5,70,True,0.07402094455228764
454,design_000454,20.0,80,True,0.07405727031972185
454,design_000454,22.5,90,True,0.07180616195975198
454,design_000454,25.0,100,True,0.06271559244658642
454,design_000454,27.5,110,True,0.04780189546361987
454,design_000454,30.0,120,True,0.025806395083737922
454,design_000454,32.5,130,True,0.02113848744669873
454,design_000454,35.0,140,True,0.022012895227305
454,design_000454,37.5,150,True,0.017710680032505213
454,design_000454,40.0,160,True,0.015266651132377873
454,design_000454,42.5,170,True,0.011330610844353998
454,design_000454,45.0,180,True,0.01281567291419635
455,design_000455,0.0,0,True,0.002121098589867687
455,design_000455,2.5,10,True,0.006564186767543997
455,design_000455,5.0,20,True,0.01302907968847691
455,design_000455,7.5,30,True,0.014939880967079483
455,design_000455,10.0,40,True,0.018599424631322352
455,design_000455,12.5,50,True,0.033993861969432014
455,design_000455,15.0,60,True,0.04516110265783192
455,design_000455,17.5,70,True,0.04656243934754327
455,design_000455,20.0,80,True,0.034822430903433746
455,design_000455,22.5,90,True,0.028701536856251843
455,design_000455,25.0,100,True,0.016550242653583878
455,design_000455,27.5,110,True,0.00860996106454007
455,design_000455,30.0,120,True,0.004198064250839675
455,design_000455,32.5,130,True,0.0019751249777986515
455,design_000455,35.0,140,True,0.0014279361392033215
455,design_000455,37.5,150,True,0.0018767470222895368
455,design_000455,40.0,160,True,0.003881392186761214
455,design_000455,42.5,170,True,0.0045364183491962504
455,design_000455,45.0,180,True,0.006321388669548679
456,design_000456,0.0,0,True,0.0021508114019634277
456,design_000456,2.5,10,True,0.0146890928074134
456,design_000456,5.0,20,True,0.017237749352298
456,design_000456,7.5,30,True,0.02271023254142083
456,design_000456,10.0,40,True,0.02978401406424114
456,design_000456,12.5,50,True,0.039866653083449985
456,design_000456,15.0,60,True,0.0426867011916021
456,design_000456,17.5,70,True,0.03721918894896965
456,design_000456,20.0,80,True,0.026926741577111946
456,design_000456,22.5,90,True,0.024817391507233177
456,design_000456,25.0,100,True,0.016249092339111045
456,design_000456,27.5,110,True,0.008291530711678815
456,design_000456,30.0,120,True,0.0035517543992217267
456,design_000456,32.5,130,True,0.001588169651797272
456,design_000456,35.0,140,True,0.002315465571702762
456,design_000456,37.5,150,True,0.003282715358867492
456,design_000456,40.0,160,True,0.007249731948513023
456,design_000456,42.5,170,True,0.008179194517568256
456,design_000456,45.0,180,True,0.01085777734191095
457,design_000457,0.0,0,True,0.0019972187533174595
457,design_000457,2.5,10,True,0.006288556784290454
457,design_000457,5.0,20,True,0.004056388145533191
457,design_000457,7.5,30,True,0.013934695629226399
457,design_000457,10.0,40,True,0.029143435509283354
457,design_000457,12.5,50,True,0.04380356266376402
457,design_000457,15.0,60,True,0.055435337674147725
457,design_000457,17.5,70,True,0.061023282266559994
457,design_000457,20.0,80,True,0.05755731601952206
457,design_000457,22.5,90,True,0.053594309068029325
457,design_000457,25.0,100,True,0.04465396818013889
457,design_000457,27.5,110,True,0.034055541656478366
457,design_000457,30.0,120,True,0.021069494096823255
457,design_000457,32.5,130,True,0.020272560418027444
457,design_000457,35.0,140,True,0.021189521668699432
457,design_000457,37.5,150,True,0.017316426036961114
457,design_000457,40.0,160,True,0.016337685135855505
457,design_000457,42.5,170,True,0.014402869268697875
457,design_000457,45.0,180,True,0.015518575829759785
458,design_000458,0.0,0,True,0.0021693226540611694
458,design_000458,2.5,10,True,0.01036490912347839
458,design_000458,5.0,20,True,0.04210617510081248
458,design_000458,7.5,30,True,0.09095203247265513
458,design_000458,10.0,40,True,0.13245654495086767
458,design_000458,12.5,50,True,0.11239262011167687
458,design_000458,15.0,60,True,0.08665299152205744
458,design_000458,17.5,70,True,0.06284064339310036
458,design_000458,20.0,80,True,0.047797593419916615
458,design_000458,22.5,90,True,0.03903031259560687
458,design_000458,25.0,100,True,0.029031127094118928
458,design_000458,27.5,110,True,0.021126162406097923
458,design_000458,30.0,120,True,0.01239988423764767
458,design_000458,32.5,130,True,0.013376744843542811
458,design_000458,35.0,140,True,0.01454018477942123
458,design_000458,37.5,150,True,0.013088811934448993
458,design_000458,40.0,160,True,0.012989757364302287
458,design_000458,42.5,170,True,0.011478849480854616
458,design_000458,45.0,180,True,0.012211164600578917
459,design_000459,0.0,0,True,0.002166409318962882
459,design_000459,2.5,10,True,0.006773669339703381
459,design_000459,5.0,20,True,0.048192389334290875
459,design_000459,7.5,30,True,0.08613254988790717
459,design_000459,10.0,40,True,0.10640265267432242
459,design_000459,12.5,50,True,0.09314199408575671
459,design_000459,15.0,60,True,0.07563596330444813
459,design_000459,17.5,70,True,0.06235998644844737
459,design_000459,20.0,80,True,0.045969255660725454
459,design_000459,22.5,90,True,0.03789224013548673
459,design_000459,25.0,100,True,0.028371997713256273
459,design_000459,27.5,110,True,0.02034644016494988
459,design_000459,30.0,120,True,0.012029052358857862
459,design_000459,32.5,130,True,0.013286049828887703
459,design_000459,35.0,140,True,0.016025945493886685
459,design_000459,37.5,150,True,0.014585907675925061
459,design_000459,40.0,160,True,0.015367287287194772
459,design_000459,42.5,170,True,0.014961894365148467
459,design_000459,45.0,180,True,0.016748364101482664
460,design_000460,0.0,0,True,0.002079076064409587
460,design_000460,2.5,10,True,0.019476185767417418
460,design_000460,5.0,20,True,0.04027808336700115
460,design_000460,7.5,30,True,0.049526392415569095
460,design_000460,10.0,40,True,0.05937640047873517
460,design_000460,12.5,50,True,0.061152669517347095
460,design_000460,15.0,60,True,0.0577810378485339
460,design_000460,17.5,70,True,0.04492522180559636
460,design_000460,20.0,80,True,0.032035629089072364
460,design_000460,22.5,90,True,0.02840178064400786
460,design_000460,25.0,100,True,0.018886324535420683
460,design_000460,27.5,110,True,0.009778800925364282
460,design_000460,30.0,120,True,0.004434026637557943
460,design_000460,32.5,130,True,0.00242273679876859
460,design_000460,35.0,140,True,0.0028285464791694918
460,design_000460,37.5,150,True,0.003414355541908597
460,design_000460,40.0,160,True,0.007087647292680608
460,design_000460,42.5,170,True,0.006587494843535616
460,design_000460,45.0,180,True,0.00972022659483142
461,design_000461,0.0,0,True,0.0020321333962381055
461,design_000461,2.5,10,True,0.0029699057767836844
461,design_000461,5.0,20,True,0.007564888277409249
461,design_000461,7.5,30,True,0.020119774098060636
461,design_000461,10.0,40,True,0.042804404431387805
461,design_000461,12.5,50,True,0.06499231725963203
461,design_000461,15.0,60,True,0.08011629087214762
461,design_000461,17.5,70,True,0.06865649421484638
461,design_000461,20.0,80,True,0.04999017297793894
461,design_000461,22.5,90,True,0.038422087398167395
461,design_000461,25.0,100,True,0.02828486547144689
461,design_000461,27.5,110,True,0.01797006306350358
461,design_000461,30.0,120,True,0.008497935997890794
461,design_000461,32.5,130,True,0.006642447987391133
461,design_000461,35.0,140,True,0.007479598681405294
461,design_000461,37.5,150,True,0.008339716048386712
461,design_000461,40.0,160,True,0.0118242330513021
461,design_000461,42.5,170,True,0.009241442308559434
